1253;TEHNOLOGIJA OBRADE I MONTAŽE : radna bilježnica za 1. razred trogodišnjih strukovnih škola;Anto Delač, Zvonimir Vlaić;radna bilježnica;41,50;KAIROS;;1. razred srednje škole
1254;TEHNOLOGIJA OBRADE I MONTAŽE : udžbenik za 1. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;udžbenik;73,50;KAIROS;;1. razred srednje škole
1268;TEHNIČKO CRTANJE : udžbenik s multimedijskim sadržajem za trogodišnje strukovne škole (JMO);Jerko Pandžić;udžbenik s multimedijskim sadržajem;139,65;NEODIDACTA;;1. razred srednje škole
1264;OSNOVE TEHNIČKIH MATERIJALA : udžbenik za prvi razred strojarske struke (JMO);Zvonimir Vlaić;udžbenik;42,00;KAIROS;;1. razred srednje škole
1267;TEHNIČKO CRTANJE : radna bilježnica za trogodišnje strukovne škole (JMO);Jerko Pandžić;radna bilježnica;73,50;NEODIDACTA;;1. razred srednje škole
2863;OSNOVE TEHNIČKIH MATERIJALA;Zvonimir Vlaić;radna bilježnica;42,00;KAIROS;;1. razred srednje škole
4989;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 1. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;1. razred srednje škole
4990;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK B : radna bilježnica za engleski jezik, 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;1. razred srednje škole
4988;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;1. razred srednje škole
4890;GEOGRAFIJA 1 : udžbenik iz geografije za I. razred ekonomske škole;Emil Čokonaj, Vedran Šikić, Ružica Vuk;udžbenik;103,00;MERIDIJANI;Novo;1. razred srednje škole
1632;BIOLOGIJA : udžbenik za prvi razred ekonomske škole;Mirjana Mijić, Roberto Škara, Mauro Štifanić;udžbenik;105,00;ALKA;;1. razred srednje škole
1391;KNJIŽEVNOST 1 : čitanka za 1. razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;90,00;ALFA;;1. razred srednje škole
1401;HRVATSKI JEZIK 1 : radna bilježnica uz udžbenik hrvatskog jezika za 1. razred srednjih strukovnih škola;Snježana Zrinjan;radna bilježnica;33,00;ALFA;;1. razred srednje škole
1402;HRVATSKI JEZIK 1 : udžbenik za 1. razred srednjih strukovnih škola;Snježana Zrinjan;udžbenik;68,00;ALFA;;1. razred srednje škole
1603;MATEMATIKA 1 : udžbenik sa zbirkom zadataka za 1. razred ekonomske škole;Biljana Janković, Ivan Mrkonjić;udžbenik i zbirka zadataka;189,00;NEODIDACTA;;1. razred srednje škole
5394;INFORMATIKA 1 : udžbenik informatike za 1. razred srednje strukovne škole za zanimanje ekonomist/ekonomistica;Natalija Stjepanek, Vesna Tomić;udžbenik;109,00;ŠK;Novo;1. razred srednje škole
2927;KEMIJA : udžbenik s multimedijskim sadržajem za 1. razred srednjih ekonomskih škola;Beata Gabrić, Marko Hrgar;udžbenik s multimedijskim sadržajem;73,50;NEODIDACTA;;1. razred srednje škole
1691;HRVATSKA I SVIJET 1 : udžbenik povijesti za 1. razred četverogodišnjih strukovnih škola;Zdenko Samaržija;udžbenik;97,00;ŠK;;1. razred srednje škole
5389;GLOBALNO POSLOVNO OKRUŽENJE : udžbenik za 1. razred srednje škole za zanimanje ekonomist/ekonomistica;Ivana Levak, Sanja Pintarić;udžbenik;99,00;ŠK;Novo;1. razred srednje škole
5405;OSNOVE EKONOMIJE 1 : udžbenik u prvom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Jošić, Josipa Ilić, Anto Mandir, Marija Mesić Škorić, Ivana Plesec, Ivan Režić, Silvija Marinčić-Svetoivanec, Nela Terihaj, Melita Todorović;udžbenik;79,00;ŠK;Novo;1. razred srednje škole
5414;PODUZETNIŠTVO 1 : udžbenik u prvom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Bernik, Višnja Dorčić-Kereković, Suzana Đurđević, Marija Tolušić, Biserka Viljetić, Bosiljka Vinković Kukolić;udžbenik;99,00;ŠK;Novo;1. razred srednje škole
5404;OBITELJSKI POSAO : udžbenik u prvom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica - izborni predmet;Željko Tintor, Igor Čizmadija;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
5416;POSLOVNE KOMUNIKACIJE 1 : udžbenik za 1. razred srednje škole za zanimanje ekonomist/ekonomistica;Olivera Jurković Majić, Helena Majić;udžbenik;109,00;ŠK;Novo;1. razred srednje škole
5422;RAČUNOVODSTVO 1 : udžbenik za 1. razred srednje škole za zanimanje ekonomist/ekonomistica;Maja Safret, Branka Marić, Ljerka Dragović-Kovač, Dubravka Hržica;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
5423;RAČUNOVODSTVO 1 : radna billježnica za 1. razred srednje škole za zanimanje ekonomist/ekonomistica;Branka Marić, Ljerka Dragović-Kovač;radna bilježnica;59,00;ŠK;Novo;1. razred srednje škole
1246;TEHNIČKO CRTANJE I DOKUMENTIRANJE : radna bilježnica za 1. razred elektrotehničkih škola;Jerko Pandžić;radna bilježnica;46,20;NEODIDACTA;;1. razred srednje škole
1178;ELEKTROTEHNIKA 1 : radna bilježnica za 1. razred trogodišnjih strukovnih škola (JMO);Nediljka Furčić;radna bilježnica;74,47;NEODIDACTA;;1. razred srednje škole
1179;ELEKTROTEHNIKA 1 : udžbenik sa zbirkom zadataka i multimedijskim sadržajem za 1. razred trogodišnjih strukovnih škola (JMO);Nediljka Furčić, Antun Sertić, Vesna Vasilj;udžbenik sa zbirkom zadataka i multimedijskim sadržajem;204,75;NEODIDACTA;;1. razred srednje škole
2728;ČOVJEK I ZDRAVLJE : udžbenik za 1. i 2. razred četverogodišnjih strukovnih škola;Daniela Novoselić, Ljiljana Vidović;udžbenik;94,00;ALFA;;1. razred srednje škole
2226;TEHNOLOGIJA FRIZERSTVA S PRAKTIČNOM NASTAVOM 1 : udžbenik za obrazovanje frizera za 1. razred;Jasenka Raos;udžbenik;155,00;SSVŽ;;1. razred srednje škole
2188;POZNAVANJE MATERIJALA S TEHNOLOŠKIM VJEŽBAMA 1 : udžbenik za 1. razred za obrazovanje frizera, kozmetičara i pedikera u JMO;Jasenka Raos;udžbenik;110,00;SSVŽ;;1. razred srednje škole
2225;TEHNOLOGIJA FRIZERSTVA S PRAKTIČNOM NASTAVOM 1 : radna bilježnica uz udžbenik za 1. razred;Jasenka Raos;radna bilježnica;70,00;SSVŽ;;1. razred srednje škole
2187;POZNAVANJE MATERIJALA S TEHNOLOŠKIM VJEŽBAMA 1 : radna bilježnica uz udžbenik za 1. razred za obrazovanje frizera, kozmetičara i pedikera u JMO;Jasenka Raos;radna bilježnica;55,00;SSVŽ;;1. razred srednje škole
3645;PSIHOLOGIJA KOMUNIKACIJE : udžbenik za nastavu psihologije komunikacije u području osobnih usluga u obrtničkim strukovnim školama;Siniša Brlas;udžbenik;130,00;SLAP;;1. razred srednje škole
5498;ČITANKA 1 : čitanka u prvom razredu gimnazije;skupina autora;udžbenik;106,00;ŠK;Novo;1. razred srednje škole
5502;UČIMO HRVATSKI JEZIK 1 : udžbenik hrvatskog jezika u prvom razredu gimnazije;Marina Čubrić;udžbenik;72,00;ŠK;Novo;1. razred srednje škole
5503;UČIMO HRVATSKI JEZIK 1 : radna bilježnica za hrvatski jezik u prvom razredu gimnazije;Marina Čubrić;radna bilježnica;36,00;ŠK;Novo;1. razred srednje škole
5489;GEOGRAFIJA 1 : udžbenik geografije u prvom razredu gimnazije;Hermenegildo Gall, Predrag Kralj, Robert Slunjski;udžbenik;105,00;ŠK;Novo;1. razred srednje škole
4898;POVIJEST 1 : udžbenik iz povijesti za I. razred gimnazije;Ivana Malus Tomorad, Mladen Tomorad, Hrvoje Gračanin;udžbenik;103,00;MERIDIJANI;Novo;1. razred srednje škole
4459;BIOLOGIJA 1 : udžbenik iz biologije za prvi razred gimnazije;Irella Bogut, Snježana Đumlija, Ksenija Lukačević, Mihaela Marceljak Ilić;udžbenik;100,00;ALFA;Novo;1. razred srednje škole
4460;BIOLOGIJA 1 : radna bilježnica iz biologije za prvi razred gimnazije;Irella Bogut, Snježana Đumlija, Ksenija Lukačević, Mihaela Marceljak Ilić;radna bilježnica;60,00;ALFA;Novo;1. razred srednje škole
4483;KEMIJA 1 : udžbenik iz kemije za prvi razred gimnazije;Zora Popović, Ljiljana Kovačević;udžbenik;106,00;ALFA;Novo;1. razred srednje škole
4999;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;103,00;OXFORD;Novo;1. razred srednje škole
5000;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;1. razred srednje škole
934;zweite.sprache@DEUTSCH.de 1 : radna bilježnica njemačkog kao drugog jezika za 1. razred gimnazija i četverogodišnjih strukovnih škola : 1. godina učenja;Irena Horvatić Čajko, Irena Lasić;radna bilježnica;59,00;ŠK;;1. razred srednje škole
935;zweite.sprache@DEUTSCH.de 1 : udžbenik njemačkog kao drugog jezika za 1. razred gimnazija i četverogodišnjih strukovnih škola : 1. godina učenja;Irena Horvatić Čajko, Irena Lasić;udžbenik;89,00;ŠK;;1. razred srednje škole
5880;DEUTSCH IST KLASSE! 1 : udžbenik njemačkog jezikas audio CD-om u prvom razredu gimnazija i četverogodišnjih strukovnih škola - 6. i 9. godina učenja;Irena Lasić, Željka Brezni;udžbenik;95,00;ŠK;Novo;1. razred srednje škole
5881;DEUTSCH IST KLASSE! 1 : radna bilježnica za njemački jezik u prvom razredu gimnazija i četverogodišnjih strukovnih škola - 6. i 9. godina učenja;Irena Lasić, Željka Brezni;radna bilježnica;65,00;ŠK;Novo;1. razred srednje škole
4759;MATEMATIKA 1 - 2. DIO : udžbenik i zbirka zadataka za 1. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;1. razred srednje škole
4758;MATEMATIKA 1 - 1. DIO : udžbenik i zbirka zadataka za 1. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;1. razred srednje škole
4467;FIZIKA 1 : udžbenik za 1. razred gimnazije;Jakov Labor;udžbenik;106,00;ALFA;Novo;1. razred srednje škole
4468;FIZIKA 1 : zbirka zadataka za 1. razred gimnazije;Jakov Labor;zbirka zadataka;54,00;ALFA;Novo;1. razred srednje škole
5494;GLAZBENA UMJETNOST 1 : udžbenik glazbene umjetnosti s višemedijskim nastavnim materijalima na 3 CD-a u prvom razredu gimnazije;Nada Medenica;udžbenik s 3 CD-a;99,00;ŠK;Novo;1. razred srednje škole
5520;LIKOVNA UMJETNOST 1 : udžbenik likovne umjetnosti u prvom razredu gimnazije, srednje strukovne i umjetničke škole;Jadranka Damjanov;udžbenik;105,00;ŠK;Novo;1. razred srednje škole
5484;ETIKA 1 - SMISAO I ORIJENTACIJA : udžbenik u prvom razredu gimnazija i srednjih škola;Bruno Ćurko, Igor Lukić, Marko Zec, Marina Katinić;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
5798;HEREDITAS LINGUAE LATINAE : radna bilježnica latinskog jezika za 1. i 2. razred gimnazije, 1. i 2. godina učenja;Zvonimir Milanović;radna bilježnica;68,00;VBZ;Novo;1. razred srednje škole
5797;HEREDITAS LINGUAE LATINAE : udžbenik latinskog jezika za 1. i 2. razred gimnazije, 1. i 2. godina učenja;Zvonimir Milanović;udžbenik;95,00;VBZ;Novo;1. razred srednje škole
5511;INFORMATIKA 1 : udžbenik informatike u prvom razredu prirodoslovno-matematičke i opće gimnazije te drugom razredu klasične i jezične gimnazije;Predrag Brođanac, Leo Budin, Zlatka Markučić, Smiljana Perić;udžbenik;109,00;ŠK;Novo;1. razred srednje škole
1162;TRAŽITELJI SMISLA : udžbenika vjeronauka za 1. razred srednjih škola;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Mirjana Vučica, Dušan Vuletić;udžbenik;53,00;SALESIANA;;1. razred srednje škole
1511;zweite.sprache@DEUTSCH.de 1 : udžbenik njemačkog kao drugog jezika za 1. razred gimnazija i četverogodišnjih strukovnih škola;Irena Horvatić Čajko, Irena Lasić;udžbenik;89,00;ŠK;;1. razred srednje škole
1510;zweite.sprache@DEUTSCH.de 1 : radna bilježnica njemačkog kao drugog jezika za 1. razred gimnazija i četverogodišnjih strukovnih škola;Irena Horvatić Čajko, Irena Lasić;radna bilježnica;59,00;ŠK;;1. razred srednje škole
4902;GEOGRAFIJA 1 : udžbenik iz geografije za I. razred srednjih strukovnih škola;Emil Čokonaj, Ružica Vuk;udžbenik;99,00;MERIDIJANI;Novo;1. razred srednje škole
5058;ČOVJEK I ZDRAVLJE : udžbenik biologije za strukovne škole, svezak B;Željko Krstanac, Gorica Grozdanić, Karlo Horvatin;udžbenik;79,00;PROFIL;Novo;1. razred srednje škole
4760;MATEMATIKA 1 - 1. DIO : udžbenik i zbirka zadataka za 1. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;1. razred srednje škole
4761;MATEMATIKA 1 - 2. DIO : udžbenik i zbirka zadataka za 1. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;1. razred srednje škole
5421;UVOD U RAČUNALSTVO : udžbenik računalstva u četverogodišnjim strukovnim školama - dvogodišnji program učenja;Predrag Brođanac, Leo Budin, Zlatka Markučić, Smiljana Perić;udžbenik;112,00;ŠK;Novo;1. razred srednje škole
4443;FIZIKA 1 : zbirka zadataka za 1. razred srednjih strukovnih škola s četvrerogodišnjim programom fizike;Jakov Labor;zbirka zadataka;60,00;ALFA;Novo;1. razred srednje škole
4442;FIZIKA 1 : udžbenik za 1. razred srednjih strukovnih škola s četverogodišnjim programom fizike;Jakov Labor;udžbenik;104,00;ALFA;Novo;1. razred srednje škole
2143;KEMIJA 1 : udžbenik za jednogodišnji program kemije;Ljiljana Kovačević, Silvija Krnić, Gordana Pavlović, Zora Popović;udžbenik;96,00;ALFA;;1. razred srednje škole
1247;TEHNIČKO CRTANJE I DOKUMENTIRANJE : udžbenik s multimedijskim sadržajem za 1. razred elektrotehničkih škola;Jerko Pandžić;udžbenik s multimedijskim sadržajem;82,95;NEODIDACTA;;1. razred srednje škole
1191;OSNOVE ELEKTROTEHNIKE 1 : udžbenik sa zbirkom zadataka i multimedijskim sadržajem za 1. razred srednjih elektrotehničkih škola;Nediljka Furčić, Antun Sertić, Vesna Vasilj;udžbenik i zbirka zadataka s multimedijskim sadržajem;130,20;NEODIDACTA;;1. razred srednje škole
1190;OSNOVE ELEKTROTEHNIKE 1 : radna bilježnica za 1. razred srednjih elektrotehničkih škola;Nediljka Furčić;radna bilježnica;46,20;NEODIDACTA;;1. razred srednje škole
3107;TEHNOLOGIJA OBRADE I MONTAŽE : radna bilježnica za 1. razred trogodišnjih strukovnih škola;Antun Babić, Jozo Jurkić, Josip Lolić;radna bilježnica;67,00;ŠK;;1. razred srednje škole
1255;TEHNOLOGIJA OBRADE I MONTAŽE : udžbenik za 1. razred srednjih strojarskih, obrtničkih i industrijskih škola;Antun Babić;udžbenik;104,00;ŠK;;1. razred srednje škole
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
5329;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Goran Sunajko, Dario Čepo, Ivo Goldstein;udžbenik;97,00;SYSPRINT;Novo;2. razred srednje škole
3649;JA, MI, ONI… : udžbenik etike za drugi razred gimnazije i strukovne škole;Bruno Ćurko, Dunja Marušić Brezetić;udžbenik;95,00;PROFIL;;2. razred srednje škole
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
5349;HRVATSKI JEZIK I KNJIŽEVNOST 2 : radna bilježnica za hrvatski jezik i književnost u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
5348;HRVATSKI JEZIK I KNJIŽEVNOST 2 : integrirani udžbenik hrvatskog jezika i književnosti u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;2. razred srednje škole
1570;MATEMATIKA U STRUCI 2 : udžbenik sa zbirkom zadataka za drugi razred trogodišnjih strukovnih škola;Đurđica Salamon, Boško Šego;udžbenik sa zbirkom zadataka;105,00;ALKA;;2. razred srednje škole
2119;ELEMENTI STROJEVA I KONSTRUIRANJE : udžbenik s multimedijskim sadržajem za 2. razred JMO-a i trogodišnjih strukovnih škola;Jerko Pandžić, Branko Pasanović;udžbenik s multimedijskim sadržajem;107,10;NEODIDACTA;;2. razred srednje škole
3802;OSNOVE TEHNIČKE MEHANIKE : udžbenik za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;udžbenik;73,50;KAIROS;;2. razred srednje škole
2118;ELEMENTI STROJEVA I KONSTRUIRANJE : radna bilježnica za 2. razred JMO-a i trogodišnjih strukovnih škola;Jerko Pandžić, Branko Pasanović;radna bilježnica;46,20;NEODIDACTA;;2. razred srednje škole
3509;OSNOVE TEHNIČKE MEHANIKE : radna bilježnica za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;radna bilježnica;52,50;KAIROS;;2. razred srednje škole
3344;TEHNOLOGIJA ODRŽAVANJA VOZILA;Jozo Jelinić;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
4989;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 1. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
4988;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4990;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK B : radna bilježnica za engleski jezik, 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
4891;GEOGRAFIJA 2 : udžbenik iz geografije za II. razred ekonomske škole;Emil Čokonaj, Vedran Šikić, Ružica Vuk;udžbenik;103,00;MERIDIJANI;Novo;2. razred srednje škole
1393;KNJIŽEVNOST 2 : čitanka za 2. razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;90,00;ALFA;;2. razred srednje škole
1406;HRVATSKI JEZIK 2 : udžbenik za 2. razred srednjih strukovnih škola;Snježana Zrinjan;udžbenik;68,00;ALFA;;2. razred srednje škole
1405;HRVATSKI JEZIK 2 : radna bilježnica uz udžbenik hrvatskog jezika za 2. razred srednjih strukovnih škola;Snježana Zrinjan;radna bilježnica;33,00;ALFA;;2. razred srednje škole
1606;MATEMATIKA 2 : udžbenik sa zbirkom zadataka za 2. razred ekonomske škole;Biljana Janković, Ivan Mrkonjić;udžbenik i zbirka zadataka;189,00;NEODIDACTA;;2. razred srednje škole
5395;INFORMATIKA 2 : udžbenik informatike za 2. razred srednje strukovne škole za zanimanje ekonomist/ekonomistica;Natalija Stjepanek, Vesna Tomić;udžbenik;109,00;ŠK;Novo;2. razred srednje škole
1694;HRVATSKA I SVIJET 2 : udžbenik povijesti za 2. razred četverogodišnjih strukovnih škola;Zdenko Samaržija;udžbenik;97,00;ŠK;;2. razred srednje škole
5413;OSNOVE TURIZMA : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica - izborni predmet;Sandra Čorak, Vesna Mikačić, Željko Trezner, Ivan Kožić;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
5407;OSNOVE EKONOMIJE 2 : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Jošić, Jadranka Dorešić, Josipa Ilić, Anto Mandir, Marija Mesić Škorić, Ivan Režić, Silvija Marinčić Svetoivanec, Melita Todorović;udžbenik;79,00;ŠK;Novo;2. razred srednje škole
5415;PODUZETNIŠTVO 2 : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Bernik, Višnja Dorčić-Kereković, Suzana Đurđević, Željko Tintor, Marija Tolušić, Biserka Viljetić, Bosiljka Vinković Kukolić;udžbenik;99,00;ŠK;Novo;2. razred srednje škole
5382;DRUŠTVENO ODGOVORNO POSLOVANJE : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Nikša Alfirević, Ondina Čižmek Vujnović, Jurica Pavičić, Goran Vlašić;udžbenik;99,00;ŠK;Novo;2. razred srednje škole
5417;POSLOVNE KOMUNIKACIJE 2 : udžbenik za 2. razred srednje škole za zanimanje ekonomist/ekonomistica;Antun Kliment, Olivera Jurković Majić;udžbenik;109,00;ŠK;Novo;2. razred srednje škole
5439;UVOD U POSLOVNO UPRAVLJANJE : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica - izborni predmet;Višnja Dorčić-Kereković, Bosiljka Vinković Kukolić;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
5424;RAČUNOVODSTVO 2 : udžbenik za 2. razred srednje škole za zanimanje ekonomist/ekonomistica;Maja Safret, Branka Marić, Ljerka Dragović-Kovač, Dubravka Hržica;udžbenik;99,00;ŠK;Novo;2. razred srednje škole
5425;RAČUNOVODSTVO 2 : radna billježnica za 2. razred srednje škole za zanimanje ekonomist/ekonomistica;Branka Marić, Ljerka Dragović-Kovač, Dubravka Hržica;radna bilježnica;63,00;ŠK;Novo;2. razred srednje škole
4939;MATEMATIKA U STRUCI 2 : udžbenik sa zbirkom zadataka za 2. razred JMO-a;Ivan Mrkjonjić, Snježana Šišić;udžbenik sa zbirkom zadataka;107,10;NEODIDACTA;Novo;2. razred srednje škole
1173;ELEKTRIČKI STROJEVI : udžbenik u strukovnim školama elektrotehničkog područja;Josip Jureković;udžbenik;147,00;JJ;;2. razred srednje škole
