Tip ustanove:;Srednja škola;;;;;;
Županija:;Zagrebačka;;;;;;
Datum ispisa:;01.06.2014.;;;;;;
;;;;;;;
Srednja škola Dugo Selo;;;;;Mišljenje Vijeća roditelja: pozitivno;;
Kat. Br.;Naziv udžbenika;Autor(i);Vrsta izdanja;Cijena;Nakladnik;Novo;Razred
3509;OSNOVE TEHNIČKE MEHANIKE : radna bilježnica za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;radna bilježnica;52,50;KAIROS;;2. razred srednje škole
4118;TEHNOLOGIJA STROJARSKIH INSTALACIJA : radna bilježnica za 2. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;radna bilježnica;74,47;NEODIDACTA;Novo;2. razred srednje škole
3802;OSNOVE TEHNIČKE MEHANIKE : udžbenik za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;udžbenik;73,50;KAIROS;;2. razred srednje škole
3344;TEHNOLOGIJA ODRŽAVANJA VOZILA;Jozo Jelinić;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
Ekonomist - novi strukovni kurikulum - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
5005;SOLUTIONS 2nd EDITION, INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B1+ za 1. ili 2. razred gimnazija, prvi strani jezik i za 2. ili 3. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;103,00;OXFORD;Novo;2. razred srednje škole
5006;SOLUTIONS 2nd EDITION, INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B1+ za 1. ili 2. razred gimnazija, prvi strani jezik i 2. ili 3. razred četverogodišnjih strukovnih škola, prvi strani jezik;Jane Hudson, Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;2. razred srednje škole
GEOGRAFIJA ;;;;;;;
4891;GEOGRAFIJA 2 : udžbenik iz geografije za II. razred ekonomske škole;Emil Čokonaj, Vedran Šikić, Ružica Vuk;udžbenik;103,00;MERIDIJANI;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
4451;HRVATSKI JEZIK (BUKI) : čitanka iz hrvatskoga jezika za drugi razred četverogodišnjih strukovnih škola;Snježana Zrinjan, Nataša Sajko;udžbenik;110,00;ALFA;Novo;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
4455;HRVATSKI JEZIK (BUKI) : udžbenik iz hrvatskoga jezika za drugi razred četverogodišnjih strukovnih škola;Snježana Zrinjan, Nataša Sajko;udžbenik;110,00;ALFA;Novo;2. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
1606;MATEMATIKA 2 : udžbenik sa zbirkom zadataka za 2. razred ekonomske škole;Biljana Janković, Ivan Mrkonjić;udžbenik i zbirka zadataka;189,00;NEODIDACTA;;2. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5395;INFORMATIKA 2 : udžbenik informatike za 2. razred srednje strukovne škole za zanimanje ekonomist/ekonomistica;Natalija Stjepanek, Vesna Tomić;udžbenik;109,00;ŠK;Novo;2. razred srednje škole
POVIJEST - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
4907;POVIJESNI PREGLED ZA STRUKOVNE ŠKOLE : udžbenik iz povijesti za četverogodišnje strukovne škole za srednju i dodatnu razinu učenja;Željko Holjevac, Hrvoje Petrić;udžbenik;99,00;MERIDIJANI;Novo;2. razred srednje škole
EKONOMSKE ŠKOLE ;;;;;;;
5425;RAČUNOVODSTVO 2 : radna billježnica za 2. razred srednje škole za zanimanje ekonomist/ekonomistica;Branka Marić, Ljerka Dragović-Kovač, Dubravka Hržica;radna bilježnica;63,00;ŠK;Novo;2. razred srednje škole
5417;POSLOVNE KOMUNIKACIJE 2 : udžbenik za 2. razred srednje škole za zanimanje ekonomist/ekonomistica;Antun Kliment, Olivera Jurković Majić;udžbenik;109,00;ŠK;Novo;2. razred srednje škole
5382;DRUŠTVENO ODGOVORNO POSLOVANJE : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Nikša Alfirević, Ondina Čižmek Vujnović, Jurica Pavičić, Goran Vlašić;udžbenik;99,00;ŠK;Novo;2. razred srednje škole
5424;RAČUNOVODSTVO 2 : udžbenik za 2. razred srednje škole za zanimanje ekonomist/ekonomistica;Maja Safret, Branka Marić, Ljerka Dragović-Kovač, Dubravka Hržica;udžbenik;99,00;ŠK;Novo;2. razred srednje škole
5407;OSNOVE EKONOMIJE 2 : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Jošić, Jadranka Dorešić, Josipa Ilić, Anto Mandir, Marija Mesić Škorić, Ivan Režić, Silvija Marinčić Svetoivanec, Melita Todorović;udžbenik;79,00;ŠK;Novo;2. razred srednje škole
5413;OSNOVE TURIZMA : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica - izborni predmet;Sandra Čorak, Vesna Mikačić, Željko Trezner, Ivan Kožić;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
5415;PODUZETNIŠTVO 2 : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Bernik, Višnja Dorčić-Kereković, Suzana Đurđević, Željko Tintor, Marija Tolušić, Biserka Viljetić, Bosiljka Vinković Kukolić;udžbenik;99,00;ŠK;Novo;2. razred srednje škole
5439;UVOD U POSLOVNO UPRAVLJANJE : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica - izborni predmet;Višnja Dorčić-Kereković, Bosiljka Vinković Kukolić;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
5408;OSNOVE EKONOMIJE 2 : radna bilježnica u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Jošić, Gordana Zoretić;radna bilježnica;59,00;ŠK;Novo;2. razred srednje škole
Instalater grijanja i klimatizacije - JMO - 2. razred srednje škole ;;;;;;;
POLITIKA I GOSPODARSTVO ;;;;;;;
5359;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Đuro Benić, Nataša Vulić;udžbenik;93,00;ŠK;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
3892;ČITANKA 2 : čitanka hrvatskoga jezika za drugi razred trogodišnjih strukovnih škola;Blanka Brkašić, Gordana Potnar-Matković, Tanja Španjić;udžbenik;97,00;PROFIL;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
2978;HRVATSKI JEZIK 2 : udžbenik hrvatskoga jezika za drugi razred trogodišnjih strukovnih škola;Mirjana Bogdanović, Vedrana Močnik;udžbenik;72,00;PROFIL;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1570;MATEMATIKA U STRUCI 2 : udžbenik sa zbirkom zadataka za drugi razred trogodišnjih strukovnih škola;Đurđica Salamon, Boško Šego;udžbenik sa zbirkom zadataka;105,00;ALKA;;2. razred srednje škole
TROGODIŠNJE STROJARSKE STRUKOVNE ŠKOLE - JMO ;;;;;;;
3802;OSNOVE TEHNIČKE MEHANIKE : udžbenik za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;udžbenik;73,50;KAIROS;;2. razred srednje škole
3514;OSNOVE ELEMENATA STROJEVA : radna bilježnica za 2. razred trogodišnjih strukovnih škola;Antun Babić, Josip Lolić;radna bilježnica;67,00;ŠK;;2. razred srednje škole
4117;TEHNOLOGIJA STROJARSKIH INSTALACIJA : udžbenik za 2. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;udžbenik;139,65;NEODIDACTA;Novo;2. razred srednje škole
2355;OSNOVE ELEMENATA STROJEVA : udžbenik za 2. razred trogodišnjih strukovnih škola - JMO, za strojarska zanimanja;Antun Babić;udžbenik;124,01;ŠK;;2. razred srednje škole
4118;TEHNOLOGIJA STROJARSKIH INSTALACIJA : radna bilježnica za 2. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;radna bilježnica;74,47;NEODIDACTA;Novo;2. razred srednje škole
3344;TEHNOLOGIJA ODRŽAVANJA VOZILA;Jozo Jelinić;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
3509;OSNOVE TEHNIČKE MEHANIKE : radna bilježnica za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;radna bilježnica;52,50;KAIROS;;2. razred srednje škole
Opća gimnazija - 2. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
2268;KNJIŽEVNI VREMEPLOV 2 : čitanka za 2. razred gimnazije;Dragica Dujmović-Markusi, Sandra Rossetti-Bazdan;udžbenik;111,00;PROFIL;;2. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5083;FON-FON 2 : radna bilježnica iz hrvatskoga jezika za drugi razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;2. razred srednje škole
5082;FON-FON 2 : udžbenik hrvatskoga jezika za drugi razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;2. razred srednje škole
GEOGRAFIJA ;;;;;;;
5490;GEOGRAFIJA 2 : udžbenik geografije u drugom razredu gimnazije;Mate Matas, Miroslav Sić, Mladen Ante Friganović;udžbenik;105,00;ŠK;Novo;2. razred srednje škole
POVIJEST ;;;;;;;
5555;KORACI KROZ VRIJEME 2 : udžbenik povijesti u drugom razredu gimnazije;Željko Samaržija, Denis Detling;udžbenik;109,00;ŠK;Novo;2. razred srednje škole
BIOLOGIJA ;;;;;;;
5477;ŽIVOT 2 : radna bilježnica za biologiju u drugom razredu gimnazije;Mišo Rašan, Dalibor Sumpor;radna bilježnica;69,00;ŠK;Novo;2. razred srednje škole
5476;ŽIVOT 2 : udžbenik biologije u drugom razredu gimnazije;Antun Alegro, Mladen Krajačić, Andreja Lucić;udžbenik;96,00;ŠK;Novo;2. razred srednje škole
KEMIJA ;;;;;;;
5093;OPĆA KEMIJA 2 : zbirka riješenih primjera i zadataka iz opće kemije za učenike drugih razreda srednjih škola;Aleksandra Habuš, Dubravka Stričević, Snježana Liber;zbirka zadataka;80,00;PROFIL;Novo;2. razred srednje škole
5092;OPĆA KEMIJA 2 : udžbenik kemije za drugi razred gimnazije;Aleksandra Habuš, Dubravka Stričević, Snježana Liber;udžbenik;125,00;PROFIL;Novo;2. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
5003;SOLUTIONS 2nd EDITION, INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B1+ za 1. ili 2. razred gimnazija, prvi strani jezik i za 2. ili 3. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;103,00;OXFORD;Novo;2. razred srednje škole
5004;SOLUTIONS 2nd EDITION, INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B1+ za 1. ili 2. razred gimnazija, prvi strani jezik i 2. ili 3. razred četverogodišnjih strukovnih škola, prvi strani jezik;Jane Hudson, Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
941;zweite.sprache@DEUTSCH.de 2 : udžbenik njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;udžbenik;89,00;ŠK;;2. razred srednje škole
940;zweite.sprache@DEUTSCH.de 2 : radna bilježnica njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;radna bilježnica;59,00;ŠK;;2. razred srednje škole
MATEMATIKA - ZA OPĆU, JEZIČNU I KLASIČNU GIMNAZIJU ;;;;;;;
4762;MATEMATIKA 2 - 1. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
4763;MATEMATIKA 2 - 2. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI GIMNAZIJSKI PROGRAM ;;;;;;;
4469;FIZIKA 2 : udžbenik za 2. razred gimnazije;Jakov Labor;udžbenik;106,00;ALFA;Novo;2. razred srednje škole
4470;FIZIKA 2 : zbirka zadataka za 2. razred gimnazije;Jakov Labor;zbirka zadataka;54,00;ALFA;Novo;2. razred srednje škole
GLAZBENA UMJETNOST - ČETVEROGODIŠNJI PROGRAM ;;;;;;;
2262;GLAZBENI SUSRETI 2. VRSTE : udžbenik glazbene umjetnosti s 3 zvučna CD-a za 2. razred gimnazije;Nataša Perak Lovričević, Ljiljana Ščedrov;udžbenik s 3 zvučna CD-a;105,00;PROFIL;;2. razred srednje škole
LIKOVNA UMJETNOST ;;;;;;;
4493;LIKOVNA UMJETNOST 2 : udžbenik iz likovne umjetnosti za 2. razred srednjih škola s četverogodišnjim programom;Natalija Stipetić-Čus, Zrinka Jurić-Avmedoski, Blanka Petrinec Fulir, Elen Zubek;udžbenik;105,00;ALFA;Novo;2. razred srednje škole
PSIHOLOGIJA ;;;;;;;
1129;PSIHOLOGIJA : udžbenik za gimnazije;Slavko Kljajić, Maja Kolega, Silvija Szabo, Branimir Šverko, Tanja Turudić-Ćuljak, Predrag Zarevski;udžbenik;95,00;ŠK;;2. razred srednje škole
ETIKA ;;;;;;;
5485;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
LATINSKI JEZIK ;;;;;;;
5798;HEREDITAS LINGUAE LATINAE : radna bilježnica latinskog jezika za 1. i 2. razred gimnazije, 1. i 2. godina učenja;Zvonimir Milanović;radna bilježnica;68,00;VBZ;Novo;2. razred srednje škole
5797;HEREDITAS LINGUAE LATINAE : udžbenik latinskog jezika za 1. i 2. razred gimnazije, 1. i 2. godina učenja;Zvonimir Milanović;udžbenik;95,00;VBZ;Novo;2. razred srednje škole
INFORMATIKA ;;;;;;;
5088;WWW INFORMATIKA : udžbenik informatike i računalstva s e-podrškom za gimnazije i srednje škole;Lidija Kralj, Janja Linardić, Darka Sudarević;udžbenik;162,00;PROFIL;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1163;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
Prodavač - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4923;"CHOICES PRE-INTERMEDIATE : radna bilježnica engleskog jezika za 1. razred četverogodišnjih strukovnih škola, prvi strani jezik; 1. i 2. ili 2. i 3. ili 3.razred trogodišnjih strukovnih škola, prvi strani jezik; za 1. i 2. razred medicinskih škola, prvi strani jezik. Za 2. i 3. razred gimnazija, drugi strani jezik i 2. i 3. razred četverogodišnjih strukovnih škola, drugi strani jezik.";Sue Kay, Vaughan Jones;radna bilježnica;65,00;LJEVAK;Novo;2. razred srednje škole
4922;"CHOICES PRE-INTERMEDIATE : udžbenik engleskog jezika za 1. razred četverogodišnjih strukovnih škola, prvi strani jezik; 1. i 2. ili 2. i 3. ili 3.razred trogodišnjih strukovnih škola, prvi strani jezik; za 1. i 2. razred medicinskih škola, prvi strani jezik. Za 2. i 3. razred gimnazija, drugi strani jezik i 2. i 3. razred četverogodišnjih strukovnih škola, drugi strani jezik.";Michael Harris, Anna Sikorzynska;udžbenik;95,00;LJEVAK;Novo;2. razred srednje škole
GEOGRAFIJA ;;;;;;;
1674;GEOGRAFIJA HRVATSKE : udžbenik za 2. razred srednjih strukovnih škola;Ines Kozina;udžbenik;97,00;ŠK;;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
3892;ČITANKA 2 : čitanka hrvatskoga jezika za drugi razred trogodišnjih strukovnih škola;Blanka Brkašić, Gordana Potnar-Matković, Tanja Španjić;udžbenik;97,00;PROFIL;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
2978;HRVATSKI JEZIK 2 : udžbenik hrvatskoga jezika za drugi razred trogodišnjih strukovnih škola;Mirjana Bogdanović, Vedrana Močnik;udžbenik;72,00;PROFIL;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1578;MATEMATIKA 2 : udžbenik sa zbirkom zadataka za drugi razred trgovačke škole;Đurđica Salamon, Boško Šego;udžbenik sa zbirkom zadataka;105,00;ALKA;;2. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5374;RAČUNALSTVO : udžbenik računalstva s višemedijskim nastavnim materijalima u trogodišnjim strukovnim školama - jednogodišnji program učenja;Darko Grundler, Sanda Šutalo;udžbenik s višemedijskim nastavnim materijalima;109,00;ŠK;Novo;2. razred srednje škole
TRGOVAČKE ŠKOLE ;;;;;;;
1280;POZNAVANJE NEPREHRAMBENE ROBE : udžbenik za 2. razred srednje trgovačke škole;Ljiljana Tanay;udžbenik;104,00;ŠK;;2. razred srednje škole
5357;OSNOVE MARKETINGA : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje prodavač/prodavačica;Dubravka Liebl, Sanja Rocco;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
5370;PREZENTACIJSKE VJEŠTINE : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje prodavač/prodavačica i u drugom razredu za zanimanje komercijalist/komercijalistica;Jasenka Rašetina;udžbenik;99,00;ŠK;Novo;2. razred srednje škole
5373;PRODAJNO POSLOVANJE : radna bilježnica u drugom razredu srednjih strukovnih škola za zanimanje prodavač/prodavačica;Nevenka Hruškar, Renata Petrović, Sandra Brajnović;radna bilježnica;67,00;ŠK;Novo;2. razred srednje škole
5372;PRODAJNO POSLOVANJE : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje prodavač/prodavačica;Nevenka Hruškar, Renata Petrović, Sandra Brajnović;udžbenik;120,00;ŠK;Novo;2. razred srednje škole
5371;PREZENTACIJSKE VJEŠTINE : radna bilježnica u drugom razredu srednjih strukovnih škola za zanimanje prodavač/prodavačica i u drugom razredu za zanimanje komercijalist/komercijalistica;Jasenka Rašetina;radna bilježnica;59,00;ŠK;Novo;2. razred srednje škole
5358;OSNOVE MARKETINGA : radna bilježnica u drugom razredu srednjih strukovnih škola za zanimanje prodavač/prodavačica;Dubravka Liebl, Sanja Rocco;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
Vodoinstalater - JMO - 2. razred srednje škole ;;;;;;;
POLITIKA I GOSPODARSTVO ;;;;;;;
5359;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Đuro Benić, Nataša Vulić;udžbenik;93,00;ŠK;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
3892;ČITANKA 2 : čitanka hrvatskoga jezika za drugi razred trogodišnjih strukovnih škola;Blanka Brkašić, Gordana Potnar-Matković, Tanja Španjić;udžbenik;97,00;PROFIL;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
2978;HRVATSKI JEZIK 2 : udžbenik hrvatskoga jezika za drugi razred trogodišnjih strukovnih škola;Mirjana Bogdanović, Vedrana Močnik;udžbenik;72,00;PROFIL;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1570;MATEMATIKA U STRUCI 2 : udžbenik sa zbirkom zadataka za drugi razred trogodišnjih strukovnih škola;Đurđica Salamon, Boško Šego;udžbenik sa zbirkom zadataka;105,00;ALKA;;2. razred srednje škole
TROGODIŠNJE STROJARSKE STRUKOVNE ŠKOLE - JMO ;;;;;;;
4118;TEHNOLOGIJA STROJARSKIH INSTALACIJA : radna bilježnica za 2. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;radna bilježnica;74,47;NEODIDACTA;Novo;2. razred srednje škole
4117;TEHNOLOGIJA STROJARSKIH INSTALACIJA : udžbenik za 2. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;udžbenik;139,65;NEODIDACTA;Novo;2. razred srednje škole
3509;OSNOVE TEHNIČKE MEHANIKE : radna bilježnica za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;radna bilježnica;52,50;KAIROS;;2. razred srednje škole
3802;OSNOVE TEHNIČKE MEHANIKE : udžbenik za 1. i 2. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;udžbenik;73,50;KAIROS;;2. razred srednje škole
3344;TEHNOLOGIJA ODRŽAVANJA VOZILA;Jozo Jelinić;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
3514;OSNOVE ELEMENATA STROJEVA : radna bilježnica za 2. razred trogodišnjih strukovnih škola;Antun Babić, Josip Lolić;radna bilježnica;67,00;ŠK;;2. razred srednje škole
2355;OSNOVE ELEMENATA STROJEVA : udžbenik za 2. razred trogodišnjih strukovnih škola - JMO, za strojarska zanimanja;Antun Babić;udžbenik;124,01;ŠK;;2. razred srednje škole
Automehaničar - JMO - 3. razred srednje škole ;;;;;;;
ETIKA ;;;;;;;
3010;BIOETIKA : udžbenik etike za treći razred srednjih škola;Tomislav Reškovac;udžbenik;95,00;PROFIL;;3. razred srednje škole
VJERONAUK ;;;;;;;
4856;ŽIVOTOM DAROVANI : udžbenik katoličkoga vjeronauka za 3. razred srednjih škola;Dejan Čaplar, Dario Kustura, Ivica Živković;udžbenik;46,00;KS;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
2980;ČITANKA 3 : udžbenik hrvatskoga jezika za treći razred trogodišnjih strukovnih škola;Vesna Prepelić-Đuričković;udžbenik;105,00;PROFIL;;3. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
2986;HRVATSKI JEZIK 3 : udžbenik hrvatskoga jezika za treći razred trogodišnjih strukovnih škola;Vedrana Močnik;udžbenik;72,00;PROFIL;;3. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
2165;MATEMATIKA U STRUCI 3 : udžbenik sa zbirkom zadataka za 3. razred trogodišnje strukovne škole iz područja strojarstva - JMO;Vladimir Matijević, Đurđica Salamon, Boško Šego;udžbenik sa zbirkom zadataka;95,00;ALKA;;3. razred srednje škole
TROGODIŠNJE STROJARSKE STRUKOVNE ŠKOLE - JMO ;;;;;;;
2876;NOVE TEHNOLOGIJE : udžbenik za 3. razred srednjih strukovnih škola u području strojarstva - JMO;Mato Lučić;udžbenik s CD-om;79,80;LUČIĆ;;3. razred srednje škole
3344;TEHNOLOGIJA ODRŽAVANJA VOZILA;Jozo Jelinić;udžbenik;65,00;ZRINSKI;;3. razred srednje škole
2924;TEHNOLOGIJA GRIJANJA I KLIMATIZACIJE : radna bilježnica za 3. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;radna bilježnica;74,47;NEODIDACTA;;3. razred srednje škole
2925;TEHNOLOGIJA GRIJANJA I KLIMATIZACIJE : udžbenik za 3. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;udžbenik s DVD-om;139,65;NEODIDACTA;;3. razred srednje škole
Ekonomist - 3. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
5009;SOLUTIONS 2nd EDITION, UPPER-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B2 za 2. ili 3. razred gimnazija, prvi strani jezik i za 3. ili 4. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;100,00;OXFORD;Novo;3. razred srednje škole
5010;SOLUTIONS 2nd EDITION, UPPER-INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B2 za 2. ili 3. razred gimnazije, prvi strani jezik i 3. ili 4. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;3. razred srednje škole
GEOGRAFIJA ;;;;;;;
4892;GEOGRAFIJA 3 : udžbenik iz geografije za III. razred ekonomske škole;Dragutin Feletar, Željka Šiljković;udžbenik;103,00;MERIDIJANI;Novo;3. razred srednje škole
ETIKA ;;;;;;;
