Tip ustanove:;Srednja škola;;;;;;
Županija:;Međimurska;;;;;;
Datum ispisa:;01.06.2014.;;;;;;
;;;;;;;
CENTAR ZA ODGOJ I OBRAZOVANJE ČAKOVEC;;;;;Mišljenje Vijeća roditelja: pozitivno;;
Kat. Br.;Naziv udžbenika;Autor(i);Vrsta izdanja;Cijena;Nakladnik;Novo;Razred
5347;HRVATSKI JEZIK I KNJIŽEVNOST 1 : radna bilježnica za hrvatski jezik i književnost u prvom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;1. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
4938;MATEMATIKA U STRUCI 1 : udžbenik sa zbirkom zadataka za 1. razred JMO-a;Ivan Mrkjonjić, Snježana Šišić;udžbenik sa zbirkom zadataka;107,10;NEODIDACTA;Novo;1. razred srednje škole
POVIJEST - ZA TROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
1688;HRVATSKA POVIJEST : udžbenik povijesti za 1. razred trogodišnjih strukovnih škola;Ivan Dukić, Krešimir Erdelja, Igor Stojaković;udžbenik;97,00;ŠK;;1. razred srednje škole
TROGODIŠNJE ELEKTRO STRUKOVNE ŠKOLE - JMO ;;;;;;;
1178;ELEKTROTEHNIKA 1 : radna bilježnica za 1. razred trogodišnjih strukovnih škola (JMO);Nediljka Furčić;radna bilježnica;74,47;NEODIDACTA;;1. razred srednje škole
1179;ELEKTROTEHNIKA 1 : udžbenik sa zbirkom zadataka i multimedijskim sadržajem za 1. razred trogodišnjih strukovnih škola (JMO);Nediljka Furčić, Antun Sertić, Vesna Vasilj;udžbenik sa zbirkom zadataka i multimedijskim sadržajem;204,75;NEODIDACTA;;1. razred srednje škole
Elektromehaničar - JMO - 1. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4979;"NEW HEADWAY FOURTH EDITION ELEMENTARY STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;udžbenik;101,00;OXFORD;Novo;1. razred srednje škole
4980;"NEW HEADWAY FOURTH EDITION ELEMENTARY WORKBOOK : radna bilježnica za engleski jezik, 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;radna bilježnica;62,00;OXFORD;Novo;1. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4803;DIREKT NEU 1 : udžbenik i radna bilježnica u jednom svesku za 1. razred gimnazija i strukovnih škola, za početno (1. godina učenja) kao i za napredno učenje (6. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;1. razred srednje škole
ETIKA ;;;;;;;
5888;ETIKA 1 - SMISAO I ORIJENTACIJA : udžbenik u prvom razredu gimnazija i srednjih škola;Bruno Ćurko, Igor Lukić, Marko Zec, Marina Katinić;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
VJERONAUK ;;;;;;;
1708;TRAŽITELJI SMISLA : udžbenik vjeronauka za 1. razred srednjih škola;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Mirjana Vučica, Dušan Vuletić;udžbenik;53,00;SALESIANA;;1. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5346;HRVATSKI JEZIK I KNJIŽEVNOST 1 : integrirani udžbenik hrvatskog jezika i književnosti u prvom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;1. razred srednje škole
5347;HRVATSKI JEZIK I KNJIŽEVNOST 1 : radna bilježnica za hrvatski jezik i književnost u prvom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;1. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
4938;MATEMATIKA U STRUCI 1 : udžbenik sa zbirkom zadataka za 1. razred JMO-a;Ivan Mrkjonjić, Snježana Šišić;udžbenik sa zbirkom zadataka;107,10;NEODIDACTA;Novo;1. razred srednje škole
POVIJEST - ZA TROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
1688;HRVATSKA POVIJEST : udžbenik povijesti za 1. razred trogodišnjih strukovnih škola;Ivan Dukić, Krešimir Erdelja, Igor Stojaković;udžbenik;97,00;ŠK;;1. razred srednje škole
TROGODIŠNJE ELEKTRO STRUKOVNE ŠKOLE - JMO ;;;;;;;
1178;ELEKTROTEHNIKA 1 : radna bilježnica za 1. razred trogodišnjih strukovnih škola (JMO);Nediljka Furčić;radna bilježnica;74,47;NEODIDACTA;;1. razred srednje škole
1179;ELEKTROTEHNIKA 1 : udžbenik sa zbirkom zadataka i multimedijskim sadržajem za 1. razred trogodišnjih strukovnih škola (JMO);Nediljka Furčić, Antun Sertić, Vesna Vasilj;udžbenik sa zbirkom zadataka i multimedijskim sadržajem;204,75;NEODIDACTA;;1. razred srednje škole
Elektrotehničar - 1. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
5001;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;103,00;OXFORD;Novo;1. razred srednje škole
5002;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;1. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4803;DIREKT NEU 1 : udžbenik i radna bilježnica u jednom svesku za 1. razred gimnazija i strukovnih škola, za početno (1. godina učenja) kao i za napredno učenje (6. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;1. razred srednje škole
GEOGRAFIJA ;;;;;;;
4902;GEOGRAFIJA 1 : udžbenik iz geografije za I. razred srednjih strukovnih škola;Emil Čokonaj, Ružica Vuk;udžbenik;99,00;MERIDIJANI;Novo;1. razred srednje škole
BIOLOGIJA ;;;;;;;
3597;ČOVJEK I ZDRAVLJE : radna bilježnica iz biologije za 1. razred srednjih strukovnih škola s jednogodišnjim programom biologije;Anita Bušić, Goran I. V. Klobučar;radna bilježnica;61,95;NEODIDACTA;;1. razred srednje škole
3990;ČOVJEK I ZDRAVLJE : udžbenik iz biologije s multimedijskim sadržajem za 1. razred srednjih strukovnih škola s jednogodišnjim programom biologije;Anita Bušić, Goran I. V. Klobučar;udžbenik s multimedijskim sadržajem;139,65;NEODIDACTA;;1. razred srednje škole
ETIKA ;;;;;;;
5888;ETIKA 1 - SMISAO I ORIJENTACIJA : udžbenik u prvom razredu gimnazija i srednjih škola;Bruno Ćurko, Igor Lukić, Marko Zec, Marina Katinić;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
VJERONAUK ;;;;;;;
1708;TRAŽITELJI SMISLA : udžbenik vjeronauka za 1. razred srednjih škola;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Mirjana Vučica, Dušan Vuletić;udžbenik;53,00;SALESIANA;;1. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
5390;ČITANKA 1 : čitanka u prvom razredu četverogodišnje srednje strukovne škole;Marija Čurić, Sanja Dužević-Šepac, Žarko Gazzari, Davorka Horvatek-Modrić, Ruža Križan-Sirovica;udžbenik;103,00;ŠK;Novo;1. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
4454;HRVATSKI JEZIK (AZ) : udžbenik iz hrvatskoga jezika za prvi razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;110,00;ALFA;Novo;1. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
5098;MATEMATIKA 1 : udžbenik i zbirka zadataka iz matematike za prvi razred gimnazije i tehničke škole, 1. polugodište;Zvonimir Šikić, Rebeka Kalazić, Snježana Lukač, Božena Palanović;udžbenik sa zbirkom zadataka;72,00;PROFIL;Novo;1. razred srednje škole
5099;MATEMATIKA 1 : udžbenik i zbirka zadataka iz matematike za prvi razred gimnazije i tehničke škole, 2. polugodište;Zvonimir Šikić, Rebeka Kalazić, Snježana Lukač, Božena Palanović;udžbenik sa zbirkom zadataka;72,00;PROFIL;Novo;1. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5420;RAČUNALSTVO : udžbenik računalstva s višemedijskim nastavni materijalima u četverogodišnjim strukovnim školama - dvogodišnji program učenja;Darko Grundler, Sanda Šutalo;udžbenik s višemedijskim nastavnim materijalima;112,00;ŠK;Novo;1. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI STRUKOVNI PROGRAM ;;;;;;;
1645;FIZIKA 1 : udžbenik fizike za 1. razred četverogodišnjih strukovnih škola;Vjera Lopac;udžbenik;104,00;ŠK;;1. razred srednje škole
KEMIJA - ZA JEDNOGODIŠNJE PROGRAME ;;;;;;;
1652;KEMIJA OKO NAS : udžbenik za strukovne škole s jednogodišnjim programom kemije;Mira Herak, Blanka Sever, Biserka Zdjelarević;udžbenik;99,00;PROFIL;;1. razred srednje škole
POVIJEST - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
1691;HRVATSKA I SVIJET 1 : udžbenik povijesti za 1. razred četverogodišnjih strukovnih škola;Zdenko Samaržija;udžbenik;97,00;ŠK;;1. razred srednje škole
TEHNIČKE ŠKOLE – PODRUČJE ELEKTROTEHNIKE ;;;;;;;
1191;OSNOVE ELEKTROTEHNIKE 1 : udžbenik sa zbirkom zadataka i multimedijskim sadržajem za 1. razred srednjih elektrotehničkih škola;Nediljka Furčić, Antun Sertić, Vesna Vasilj;udžbenik i zbirka zadataka s multimedijskim sadržajem;130,20;NEODIDACTA;;1. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
1225;TEHNIČKA GRAFIKA : udžbenik tehničkog crtanja za srednje strukovne škole;Eduard Hercigonja;udžbenik;95,00;ŠK;;1. razred srednje škole
Strojarski računalni tehničar - novi strukovni kurikulum - 1. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
5001;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;103,00;OXFORD;Novo;1. razred srednje škole
5002;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;1. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4803;DIREKT NEU 1 : udžbenik i radna bilježnica u jednom svesku za 1. razred gimnazija i strukovnih škola, za početno (1. godina učenja) kao i za napredno učenje (6. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;1. razred srednje škole
GEOGRAFIJA ;;;;;;;
4902;GEOGRAFIJA 1 : udžbenik iz geografije za I. razred srednjih strukovnih škola;Emil Čokonaj, Ružica Vuk;udžbenik;99,00;MERIDIJANI;Novo;1. razred srednje škole
ETIKA ;;;;;;;
5888;ETIKA 1 - SMISAO I ORIJENTACIJA : udžbenik u prvom razredu gimnazija i srednjih škola;Bruno Ćurko, Igor Lukić, Marko Zec, Marina Katinić;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
VJERONAUK ;;;;;;;
1708;TRAŽITELJI SMISLA : udžbenik vjeronauka za 1. razred srednjih škola;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Mirjana Vučica, Dušan Vuletić;udžbenik;53,00;SALESIANA;;1. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
4450;HRVATSKI JEZIK (AZ) : čitanka iz hrvatskoga jezika za prvi razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;110,00;ALFA;Novo;1. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
4454;HRVATSKI JEZIK (AZ) : udžbenik iz hrvatskoga jezika za prvi razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;110,00;ALFA;Novo;1. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
5098;MATEMATIKA 1 : udžbenik i zbirka zadataka iz matematike za prvi razred gimnazije i tehničke škole, 1. polugodište;Zvonimir Šikić, Rebeka Kalazić, Snježana Lukač, Božena Palanović;udžbenik sa zbirkom zadataka;72,00;PROFIL;Novo;1. razred srednje škole
5099;MATEMATIKA 1 : udžbenik i zbirka zadataka iz matematike za prvi razred gimnazije i tehničke škole, 2. polugodište;Zvonimir Šikić, Rebeka Kalazić, Snježana Lukač, Božena Palanović;udžbenik sa zbirkom zadataka;72,00;PROFIL;Novo;1. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5421;UVOD U RAČUNALSTVO : udžbenik računalstva u četverogodišnjim strukovnim školama - dvogodišnji program učenja;Predrag Brođanac, Leo Budin, Zlatka Markučić, Smiljana Perić;udžbenik;112,00;ŠK;Novo;1. razred srednje škole
FIZIKA - DVOGODIŠNJI I TROGODIŠNJI STRUKOVNI PROGRAM ;;;;;;;
1643;FIZIKA 1 : udžbenik fizike za 1. i 2. razred četverogodišnjih i 1.-2. razred trogodišnjih strukovnih škola;Petar Kulišić, Mladen Pavlović;udžbenik;106,00;ŠK;;1. razred srednje škole
KEMIJA - ZA JEDNOGODIŠNJE PROGRAME ;;;;;;;
1652;KEMIJA OKO NAS : udžbenik za strukovne škole s jednogodišnjim programom kemije;Mira Herak, Blanka Sever, Biserka Zdjelarević;udžbenik;99,00;PROFIL;;1. razred srednje škole
POVIJEST - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
4907;POVIJESNI PREGLED ZA STRUKOVNE ŠKOLE : udžbenik iz povijesti za četverogodišnje strukovne škole za srednju i dodatnu razinu učenja;Željko Holjevac, Hrvoje Petrić;udžbenik;99,00;MERIDIJANI;Novo;1. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
3107;TEHNOLOGIJA OBRADE I MONTAŽE : radna bilježnica za 1. razred trogodišnjih strukovnih škola;Antun Babić, Jozo Jurkić, Josip Lolić;radna bilježnica;67,00;ŠK;;1. razred srednje škole
4746;TEHNIČKA MEHANIKA - STATIKA I KINEMATIKA : udžbenik za 1. razred strojarskih tehničkih škola;Boris Kulišić;udžbenik;140,00;ELEMENT;Novo;1. razred srednje škole
1245;TEHNIČKO CRTANJE S AUTOCAD-OM : udžbenik s CD-om za 1. i 2. razred tehničkih škola i 1. razred trogodišnjih strukovnih škola u području strojarstva - JMO;Mato Lučić;udžbenik s CD-om;89,25;LUČIĆ;;1. razred srednje škole
1241;TEHNIČKI MATERIJALI 1 : udžbenik za 1. do 4. razred srednje strukovne škole;Franjo Toufar;udžbenik;93,00;ŠK;;1. razred srednje škole
1255;TEHNOLOGIJA OBRADE I MONTAŽE : udžbenik za 1. razred srednjih strojarskih, obrtničkih i industrijskih škola;Antun Babić;udžbenik;104,00;ŠK;;1. razred srednje škole
Strojobravar - JMO - 1. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4979;"NEW HEADWAY FOURTH EDITION ELEMENTARY STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;udžbenik;101,00;OXFORD;Novo;1. razred srednje škole
4980;"NEW HEADWAY FOURTH EDITION ELEMENTARY WORKBOOK : radna bilježnica za engleski jezik, 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;radna bilježnica;62,00;OXFORD;Novo;1. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4803;DIREKT NEU 1 : udžbenik i radna bilježnica u jednom svesku za 1. razred gimnazija i strukovnih škola, za početno (1. godina učenja) kao i za napredno učenje (6. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;1. razred srednje škole
ETIKA ;;;;;;;
5888;ETIKA 1 - SMISAO I ORIJENTACIJA : udžbenik u prvom razredu gimnazija i srednjih škola;Bruno Ćurko, Igor Lukić, Marko Zec, Marina Katinić;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
VJERONAUK ;;;;;;;
1708;TRAŽITELJI SMISLA : udžbenik vjeronauka za 1. razred srednjih škola;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Mirjana Vučica, Dušan Vuletić;udžbenik;53,00;SALESIANA;;1. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5346;HRVATSKI JEZIK I KNJIŽEVNOST 1 : integrirani udžbenik hrvatskog jezika i književnosti u prvom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;1. razred srednje škole
5347;HRVATSKI JEZIK I KNJIŽEVNOST 1 : radna bilježnica za hrvatski jezik i književnost u prvom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;1. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
4938;MATEMATIKA U STRUCI 1 : udžbenik sa zbirkom zadataka za 1. razred JMO-a;Ivan Mrkjonjić, Snježana Šišić;udžbenik sa zbirkom zadataka;107,10;NEODIDACTA;Novo;1. razred srednje škole
POVIJEST - ZA TROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
1688;HRVATSKA POVIJEST : udžbenik povijesti za 1. razred trogodišnjih strukovnih škola;Ivan Dukić, Krešimir Erdelja, Igor Stojaković;udžbenik;97,00;ŠK;;1. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
1253;TEHNOLOGIJA OBRADE I MONTAŽE : radna bilježnica za 1. razred trogodišnjih strukovnih škola;Anto Delač, Zvonimir Vlaić;radna bilježnica;41,50;KAIROS;;1. razred srednje škole
1254;TEHNOLOGIJA OBRADE I MONTAŽE : udžbenik za 1. razred trogodišnjih strukovnih škola;Zvonimir Vlaić;udžbenik;73,50;KAIROS;;1. razred srednje škole
TROGODIŠNJE STROJARSKE STRUKOVNE ŠKOLE - JMO ;;;;;;;
3375;TEHNIČKO CRTANJE S AUTOCAD-OM : udžbenik s CD-om za 1. i 2. razred tehničkih škola i 1. razred trogodišnjih strukovnih škola u području strojarstva – JMO;Mato Lučić;udžbenik s CD-om;89,25;LUČIĆ;;1. razred srednje škole
1265;OSNOVE TEHNIČKIH MATERIJALA : udžbenik za trogodišnje strukovne škole (JMO);Slavko Titan;udžbenik;73,50;NEODIDACTA;;1. razred srednje škole
Tehničar za mehatroniku - novi strukovni kurikulum - 1. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
5001;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;103,00;OXFORD;Novo;1. razred srednje škole
5002;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;1. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4803;DIREKT NEU 1 : udžbenik i radna bilježnica u jednom svesku za 1. razred gimnazija i strukovnih škola, za početno (1. godina učenja) kao i za napredno učenje (6. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;1. razred srednje škole
GEOGRAFIJA ;;;;;;;
4902;GEOGRAFIJA 1 : udžbenik iz geografije za I. razred srednjih strukovnih škola;Emil Čokonaj, Ružica Vuk;udžbenik;99,00;MERIDIJANI;Novo;1. razred srednje škole
ETIKA ;;;;;;;
5888;ETIKA 1 - SMISAO I ORIJENTACIJA : udžbenik u prvom razredu gimnazija i srednjih škola;Bruno Ćurko, Igor Lukić, Marko Zec, Marina Katinić;udžbenik;89,00;ŠK;Novo;1. razred srednje škole
VJERONAUK ;;;;;;;
1708;TRAŽITELJI SMISLA : udžbenik vjeronauka za 1. razred srednjih škola;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Mirjana Vučica, Dušan Vuletić;udžbenik;53,00;SALESIANA;;1. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
4450;HRVATSKI JEZIK (AZ) : čitanka iz hrvatskoga jezika za prvi razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;110,00;ALFA;Novo;1. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
4454;HRVATSKI JEZIK (AZ) : udžbenik iz hrvatskoga jezika za prvi razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;110,00;ALFA;Novo;1. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
5098;MATEMATIKA 1 : udžbenik i zbirka zadataka iz matematike za prvi razred gimnazije i tehničke škole, 1. polugodište;Zvonimir Šikić, Rebeka Kalazić, Snježana Lukač, Božena Palanović;udžbenik sa zbirkom zadataka;72,00;PROFIL;Novo;1. razred srednje škole
5099;MATEMATIKA 1 : udžbenik i zbirka zadataka iz matematike za prvi razred gimnazije i tehničke škole, 2. polugodište;Zvonimir Šikić, Rebeka Kalazić, Snježana Lukač, Božena Palanović;udžbenik sa zbirkom zadataka;72,00;PROFIL;Novo;1. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5421;UVOD U RAČUNALSTVO : udžbenik računalstva u četverogodišnjim strukovnim školama - dvogodišnji program učenja;Predrag Brođanac, Leo Budin, Zlatka Markučić, Smiljana Perić;udžbenik;112,00;ŠK;Novo;1. razred srednje škole
FIZIKA - DVOGODIŠNJI I TROGODIŠNJI STRUKOVNI PROGRAM ;;;;;;;
1643;FIZIKA 1 : udžbenik fizike za 1. i 2. razred četverogodišnjih i 1.-2. razred trogodišnjih strukovnih škola;Petar Kulišić, Mladen Pavlović;udžbenik;106,00;ŠK;;1. razred srednje škole
POVIJEST - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
4907;POVIJESNI PREGLED ZA STRUKOVNE ŠKOLE : udžbenik iz povijesti za četverogodišnje strukovne škole za srednju i dodatnu razinu učenja;Željko Holjevac, Hrvoje Petrić;udžbenik;99,00;MERIDIJANI;Novo;1. razred srednje škole
TEHNIČKE ŠKOLE – PODRUČJE ELEKTROTEHNIKE ;;;;;;;
1191;OSNOVE ELEKTROTEHNIKE 1 : udžbenik sa zbirkom zadataka i multimedijskim sadržajem za 1. razred srednjih elektrotehničkih škola;Nediljka Furčić, Antun Sertić, Vesna Vasilj;udžbenik i zbirka zadataka s multimedijskim sadržajem;130,20;NEODIDACTA;;1. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
1243;TEHNIČKO CRTANJE U SLICI S KOMPJUTORSKIM APLIKACIJAMA : udžbenik za tehničko crtanje;Ćiril Koludrović, Rudolf Koludrović, Irena Koludrović-Harbić;udžbenik;69,75;ĆR KOLUD;;1. razred srednje škole
4746;TEHNIČKA MEHANIKA - STATIKA I KINEMATIKA : udžbenik za 1. razred strojarskih tehničkih škola;Boris Kulišić;udžbenik;140,00;ELEMENT;Novo;1. razred srednje škole
1241;TEHNIČKI MATERIJALI 1 : udžbenik za 1. do 4. razred srednje strukovne škole;Franjo Toufar;udžbenik;93,00;ŠK;;1. razred srednje škole
Tehničar za računalstvo - novi strukovni kurikulum - 1. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
5001;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;udžbenik;103,00;OXFORD;Novo;1. razred srednje škole
5002;SOLUTIONS 2nd EDITION, PRE-INTERMEDIATE WORKBOOK WITH AUDIO CD : radna bilježnica za engleski jezik B1 za 1. razred gimnazije, prvi strani jezik i 1. ili 2. razred četverogodišnjih strukovnih škola, prvi strani jezik;Tim Falla, Paul A. Davies;radna bilježnica;60,00;OXFORD;Novo;1. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4803;DIREKT NEU 1 : udžbenik i radna bilježnica u jednom svesku za 1. razred gimnazija i strukovnih škola, za početno (1. godina učenja) kao i za napredno učenje (6. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;1. razred srednje škole
GEOGRAFIJA ;;;;;;;
4902;GEOGRAFIJA 1 : udžbenik iz geografije za I. razred srednjih strukovnih škola;Emil Čokonaj, Ružica Vuk;udžbenik;99,00;MERIDIJANI;Novo;1. razred srednje škole
BIOLOGIJA ;;;;;;;
3990;ČOVJEK I ZDRAVLJE : udžbenik iz biologije s multimedijskim sadržajem za 1. razred srednjih strukovnih škola s jednogodišnjim programom biologije;Anita Bušić, Goran I. V. Klobučar;udžbenik s multimedijskim sadržajem;139,65;NEODIDACTA;;1. razred srednje škole
