Tip ustanove:;Srednja škola;;;;;;
Županija:;Zadarska;;;;;;
Datum ispisa:;01.06.2014.;;;;;;
;;;;;;;
SREDNJA ŠKOLA KNEZA BRANIMIRA, BENKOVAC;;;;;Mišljenje Vijeća roditelja: nije dostavljeno;;
Kat. Br.;Naziv udžbenika;Autor(i);Vrsta izdanja;Cijena;Nakladnik;Novo;Razred
5407;OSNOVE EKONOMIJE 2 : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Jošić, Jadranka Dorešić, Josipa Ilić, Anto Mandir, Marija Mesić Škorić, Ivan Režić, Silvija Marinčić Svetoivanec, Melita Todorović;udžbenik;79,00;ŠK;Novo;2. razred srednje škole
5413;OSNOVE TURIZMA : udžbenik u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica - izborni predmet;Sandra Čorak, Vesna Mikačić, Željko Trezner, Ivan Kožić;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
5408;OSNOVE EKONOMIJE 2 : radna bilježnica u drugom razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Jošić, Gordana Zoretić;radna bilježnica;59,00;ŠK;Novo;2. razred srednje škole
Konobar - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
TALIJANSKI JEZIK ;;;;;;;
1552;BENVENUTI 1 : udžbenik s CD-om za 1. razred ugostiteljskih škola : 1. godina učenja;Željka Štefan;udžbenik s CD-om;104,00;ŠK;;2. razred srednje škole
BIOLOGIJA ;;;;;;;
2088;BIOLOGIJA : udžbenik za 2. razred 3-godišnjih ugostiteljskih škola i 1. razred hotelijersko-turističkih škola;Mirjana Mijić, Roberto Škara;udžbenik;105,00;ALKA;;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
5359;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Đuro Benić, Nataša Vulić;udžbenik;93,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1381;ČITANKA 2 : udžbenik za 2. razred trogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;103,00;ŠK;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1386;HRVATSKI JEZIK 2 : radna bilježnica za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;radna bilježnica;39,00;ŠK;;2. razred srednje škole
1387;HRVATSKI JEZIK 2 : udžbenik za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;udžbenik;74,00;ŠK;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
UGOSTITELJSKE I TURISTIČKE ŠKOLE ;;;;;;;
1311;UGOSTITELJSKO POSLUŽIVANJE 2 S POZNAVANJEM JELA : udžbenik za 2. razred ugostiteljsko-turističkih škola;Ivan Marošević;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
1288;ENOLOGIJA S GASTRONOMIJOM : udžbenik za 2. razred ugostiteljskih i turističkih zanimanja : trogodišnji program;Zdravko Mačečević, Dragan Todorović;udžbenik;89,00;ŠK;;2. razred srednje škole
1305;POZNAVANJE ROBE I PREHRANA 2 : udžbenik za 2. razred ugostiteljskih i turističkih škola;Danko Matasović;udžbenik;119,00;PROFIL;;2. razred srednje škole
1302;POSLOVNA PSIHOLOGIJA S KOMUNIKACIJOM : udžbenik za 2. razred ugostiteljskih i turističkih škola, zanimanja hotelijersko-turistički tehničar i konobar;Maša Močiljanin;udžbenik;99,00;ŠK;;2. razred srednje škole
Kuhar - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
FRANCUSKI JEZIK ;;;;;;;
5345;VOYAGES, VOYAGES... - LE FRANCAIS DE LA RESTAURATION, DE L'HOTELLERIE ET DU TOURISME, NIVEAU 1 : udžbenik francuskog jezika za ugostiteljsku struku u prvom i drugom razredu;Blaženka Bubanj;udžbenik;109,00;ŠK;Novo;2. razred srednje škole
BIOLOGIJA ;;;;;;;
2088;BIOLOGIJA : udžbenik za 2. razred 3-godišnjih ugostiteljskih škola i 1. razred hotelijersko-turističkih škola;Mirjana Mijić, Roberto Škara;udžbenik;105,00;ALKA;;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
5359;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Đuro Benić, Nataša Vulić;udžbenik;93,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1381;ČITANKA 2 : udžbenik za 2. razred trogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;103,00;ŠK;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1386;HRVATSKI JEZIK 2 : radna bilježnica za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;radna bilježnica;39,00;ŠK;;2. razred srednje škole
1387;HRVATSKI JEZIK 2 : udžbenik za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;udžbenik;74,00;ŠK;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
UGOSTITELJSKE I TURISTIČKE ŠKOLE ;;;;;;;
3786;UGOSTITELJSKO KUHARSTVO 2 : udžbenik kuharstva za 2. razred srednje ugostiteljsko-hotelijersko-turističke škole;Vedran Habel;udžbenik;122,00;ŠK;;2. razred srednje škole
1305;POZNAVANJE ROBE I PREHRANA 2 : udžbenik za 2. razred ugostiteljskih i turističkih škola;Danko Matasović;udžbenik;119,00;PROFIL;;2. razred srednje škole
1311;UGOSTITELJSKO POSLUŽIVANJE 2 S POZNAVANJEM JELA : udžbenik za 2. razred ugostiteljsko-turističkih škola;Ivan Marošević;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
1288;ENOLOGIJA S GASTRONOMIJOM : udžbenik za 2. razred ugostiteljskih i turističkih zanimanja : trogodišnji program;Zdravko Mačečević, Dragan Todorović;udžbenik;89,00;ŠK;;2. razred srednje škole
Opća gimnazija - 2. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
5499;ČITANKA 2 : čitanka u drugom razredu gimnazije;skupina autora;udžbenik;106,00;ŠK;Novo;2. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5505;UČIMO HRVATSKI JEZIK 2 : radna bilježnica za hrvatski jezik u drugom razredu gimnazije;Snježana Gabelić;radna bilježnica;36,00;ŠK;Novo;2. razred srednje škole
5504;UČIMO HRVATSKI JEZIK 2 : udžbenik hrvatskog jezika u drugom razredu gimnazije;Snježana Gabelić;udžbenik;72,00;ŠK;Novo;2. razred srednje škole
GEOGRAFIJA ;;;;;;;
4895;GEOGRAFIJA 2 : udžbenik iz geografije za II. razred gimnazije;Romana Dužanec, Suzana Nebeski Hostić, Željka Polan;udžbenik;99,00;MERIDIJANI;Novo;2. razred srednje škole
POVIJEST ;;;;;;;
3006;POVIJEST 2 : udžbenik povijesti za drugi razred gimnazije;Damir Bulat, Šime Labor, Miroslav Šašić;udžbenik;124,00;PROFIL;;2. razred srednje škole
BIOLOGIJA ;;;;;;;
5477;ŽIVOT 2 : radna bilježnica za biologiju u drugom razredu gimnazije;Mišo Rašan, Dalibor Sumpor;radna bilježnica;69,00;ŠK;Novo;2. razred srednje škole
5476;ŽIVOT 2 : udžbenik biologije u drugom razredu gimnazije;Antun Alegro, Mladen Krajačić, Andreja Lucić;udžbenik;96,00;ŠK;Novo;2. razred srednje škole
KEMIJA ;;;;;;;
5092;OPĆA KEMIJA 2 : udžbenik kemije za drugi razred gimnazije;Aleksandra Habuš, Dubravka Stričević, Snježana Liber;udžbenik;125,00;PROFIL;Novo;2. razred srednje škole
5093;OPĆA KEMIJA 2 : zbirka riješenih primjera i zadataka iz opće kemije za učenike drugih razreda srednjih škola;Aleksandra Habuš, Dubravka Stričević, Snježana Liber;zbirka zadataka;80,00;PROFIL;Novo;2. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4987;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK B : radna bilježnica za engleski jezik, 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
4985;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
940;zweite.sprache@DEUTSCH.de 2 : radna bilježnica njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;radna bilježnica;59,00;ŠK;;2. razred srednje škole
941;zweite.sprache@DEUTSCH.de 2 : udžbenik njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;udžbenik;89,00;ŠK;;2. razred srednje škole
TALIJANSKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
995;STIAMO INSIEME 2 : radna bilježnica talijasnkog jezika za 2. razred srednje škole : 2. godina učenja;Ingrid Damiani Einwalter, Mirjana Marković Marinković;radna bilježnica;55,00;ŠK;;2. razred srednje škole
996;STIAMO INSIEME 2 : udžbenik talijanskog jezika za 2. razred srednje škole : 2. godina učenja;Ingrid Damiani Einwalter, Mirjana Marković Marinković;udžbenik;101,00;ŠK;;2. razred srednje škole
MATEMATIKA - ZA OPĆU, JEZIČNU I KLASIČNU GIMNAZIJU ;;;;;;;
4762;MATEMATIKA 2 - 1. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
4763;MATEMATIKA 2 - 2. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI GIMNAZIJSKI PROGRAM ;;;;;;;
1074;FIZIKA 2 : udžbenik fizike za 2. razred gimnazije : A-inačica;Vladimir Paar, Vladimir Šips;udžbenik;105,00;ŠK;;2. razred srednje škole
1075;FIZIKA 2 : zbirka riješenih zadataka za 2. razred gimnazije : A-inačica;Vladimir Paar, Vladimir Šips;zbirka zadataka;73,00;ŠK;;2. razred srednje škole
GLAZBENA UMJETNOST - ČETVEROGODIŠNJI PROGRAM ;;;;;;;
2262;GLAZBENI SUSRETI 2. VRSTE : udžbenik glazbene umjetnosti s 3 zvučna CD-a za 2. razred gimnazije;Nataša Perak Lovričević, Ljiljana Ščedrov;udžbenik s 3 zvučna CD-a;105,00;PROFIL;;2. razred srednje škole
LIKOVNA UMJETNOST ;;;;;;;
4493;LIKOVNA UMJETNOST 2 : udžbenik iz likovne umjetnosti za 2. razred srednjih škola s četverogodišnjim programom;Natalija Stipetić-Čus, Zrinka Jurić-Avmedoski, Blanka Petrinec Fulir, Elen Zubek;udžbenik;105,00;ALFA;Novo;2. razred srednje škole
PSIHOLOGIJA ;;;;;;;
1128;PSIHOLOGIJA : udžbenik psihologije za gimnazije;Denis Bratko;udžbenik;95,00;PROFIL;;2. razred srednje škole
LATINSKI JEZIK ;;;;;;;
1006;LINGUAE LATINAE ELEMENTA : udžbenik latinskoga jezika za gimnazije : 1. i 2. godina učenja;Jadranka Bagarić;udžbenik;104,00;ŠK;;2. razred srednje škole
1005;LINGUAE LATINAE ELEMENTA : radna bilježnica uz udžbenik latinskoga jezika : 1. i 2. godina učenja;Jadranka Bagarić;radna bilježnica;52,00;ŠK;;2. razred srednje škole
VJERONAUK ;;;;;;;
1163;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
Prodavač - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
ETIKA ;;;;;;;
3649;JA, MI, ONI… : udžbenik etike za drugi razred gimnazije i strukovne škole;Bruno Ćurko, Dunja Marušić Brezetić;udžbenik;95,00;PROFIL;;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1381;ČITANKA 2 : udžbenik za 2. razred trogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;103,00;ŠK;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1387;HRVATSKI JEZIK 2 : udžbenik za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;udžbenik;74,00;ŠK;;2. razred srednje škole
1386;HRVATSKI JEZIK 2 : radna bilježnica za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;radna bilježnica;39,00;ŠK;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1572;MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred trogodišnjih strukovnih škola;Sanja Varošanec;udžbenik i zbirka zadataka;111,00;ELEMENT;;2. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5327;INFORMATIKA I RAČUNALSTVO : udžbenik za srednje strukovne škole;Vinkoslav Galešev, Milan Korać, Zlatan Soldo, Gordana Sokol, Bojan Kocijan;udžbenik;115,00;SYSPRINT;Novo;2. razred srednje škole
HIGIJENA ;;;;;;;
3111;HIGIJENA : udžbenik za trogodišnje strukovne škole;Vesna Kostović Vranješ, Mirko Ruščić;udžbenik;95,00;ŠK;;2. razred srednje škole
3110;HIGIJENA : radna bilježnica za trogodišnje srednje strukovne škole;Vesna Kostović Vranješ;radna bilježnica;48,00;ŠK;;2. razred srednje škole
KOMERCIJALIST / KOMERCIJALISTICA ;;;;;;;
3635;TRGOVAČKO POSLOVANJE 2 : udžbenik za trgovačko poslovanje za 2. razred srednjih strukovnih škola za zanimanje komercijalist/komercijalistica;Sandra Brajnović, Vesna Brčić-Stipčević, Nevenka Hruškar, Dubravka Liebl, Renata Petrović;udžbenik;89,00;ŠK;;2. razred srednje škole
TRGOVAČKE ŠKOLE ;;;;;;;
1280;POZNAVANJE NEPREHRAMBENE ROBE : udžbenik za 2. razred srednje trgovačke škole;Ljiljana Tanay;udžbenik;104,00;ŠK;;2. razred srednje škole
Ekonomist - 3. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4994;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 3. i 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred četvorogodišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
4995;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 3. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred 4-godišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;radna bilježnica;59,00;OXFORD;Novo;3. razred srednje škole
GEOGRAFIJA ;;;;;;;
4892;GEOGRAFIJA 3 : udžbenik iz geografije za III. razred ekonomske škole;Dragutin Feletar, Željka Šiljković;udžbenik;103,00;MERIDIJANI;Novo;3. razred srednje škole
VJERONAUK ;;;;;;;
4856;ŽIVOTOM DAROVANI : udžbenik katoličkoga vjeronauka za 3. razred srednjih škola;Dejan Čaplar, Dario Kustura, Ivica Živković;udžbenik;46,00;KS;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1395;KNJIŽEVNOST 3 : čitanka za 3. razred četverogodišnje strukovne škole;Snježana Zrinjan;udžbenik;90,00;ALFA;;3. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
4769;MATEMATIKA 3 - 2. DIO : udžbenik i zbirka zadataka za 3. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;3. razred srednje škole
4768;MATEMATIKA 3 - 1. DIO : udžbenik i zbirka zadataka za 3. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;3. razred srednje škole
EKONOMSKE ŠKOLE ;;;;;;;
5427;RAČUNOVODSTVO 3 : radna billježnica za 3. razred srednje škole za zanimanje ekonomist/ekonomistica;Branka Marić, Ljerka Dragović-Kovač;radna bilježnica;63,00;ŠK;Novo;3. razred srednje škole
5432;STATISTIKA : udžbenik statistike s višemedijskim nastavnim materijalima u trećem razredu srednje škole za zanimanje ekonomist/ekonomistica i za zanimanje komercijalist/komercijalistica;Ivan Šošić;udžbenik s višemedijskim nastavnim materijalima;126,00;ŠK;Novo;3. razred srednje škole
4887;VJEŽBENIČKA TVRTKA 3 : udžbenik za 3. razred ekonomske škole;Sanja Arambašić, Antonija Čalić, Hrvoje Kovač, Olivera Jurković Majić, Luka Rupčić;udžbenik;129,90;MATE;Novo;3. razred srednje škole
5409;OSNOVE EKONOMIJE 3 : udžbenik u trećem razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Đuro Benić, Jadranka Jošić, Anto Mandir, Ivan Režić, Marinko Škare;udžbenik;79,00;ŠK;Novo;3. razred srednje škole
5410;OSNOVE EKONOMIJE 3 : radna bilježnica u trećem razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jadranka Jošić, Gordana Zoretić;radna bilježnica;59,00;ŠK;Novo;3. razred srednje škole
5396;KOMUNIKACIJSKO-PREZENTACIJSKE VJEŠTINE : udžbenik za 3. razred srednje škole za zanimanje ekonomist/ekonomistica;Olivera Jurković Majić, Helena Majić, Aleksandra Pereković;udžbenik;119,00;ŠK;Novo;3. razred srednje škole
4681;BANKARSTVO I OSIGURANJE : udžbenik za ekonomiste;Marijana Ivanov, Vera Maroshi;udžbenik;95,00;ALKA;Novo;3. razred srednje škole
5438;UPRAVLJANJE PRODAJOM : udžbenik u trećem razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica - izborni predmet;Dubravka Liebl, Jasenka Rašetina, Božica Šamarija, Antonija Šarac Grabar;udžbenik;89,00;ŠK;Novo;3. razred srednje škole
5397;MARKETING 1 : udžbenik u trećem razredu srednjih strukovnih škola za zanimanje ekonomist/ekonomistica;Jurica Pavičić, Ondina Čizmek Vujnović, Zoran Krupka, Goran Vlašić;udžbenik;80,00;ŠK;Novo;3. razred srednje škole
5426;RAČUNOVODSTVO 3 : udžbenik za 3. razred srednje škole za zanimanje ekonomist/ekonomistica;Maja Safret, Branka Marić, Ljerka Dragović-Kovač, Dubravka Hržica;udžbenik;99,00;ŠK;Novo;3. razred srednje škole
4682;BANKARSTVO I OSIGURANJE 3 : radna bilježnica za ekonomiste;Marijana Ivanov, Vera Maroshi;radna bilježnica;55,00;ALKA;Novo;3. razred srednje škole
Instalater grijanja i klimatizacije - JMO - 3. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;3. razred srednje škole
VJERONAUK ;;;;;;;
4856;ŽIVOTOM DAROVANI : udžbenik katoličkoga vjeronauka za 3. razred srednjih škola;Dejan Čaplar, Dario Kustura, Ivica Živković;udžbenik;46,00;KS;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1383;ČITANKA 3 : udžbenik za 3. razred trogodišnjih strukovnih škola;Snježana Zbukvić-Ožbolt, Snježana Zrinjan;udžbenik;103,00;ŠK;;3. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1575;MATEMATIKA 3 : udžbenik i zbirka zadataka za 3. razred trogodišnjih strukovnih škola;Sanja Varošanec;udžbenik i zbirka zadataka;111,00;ELEMENT;;3. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
1209;CAD I PROJEKT - AUTOCAD, MALA ŠKOLA CRTANJA : udžbenik za srednje strukovne škole;Zoran Kalinić;udžbenik;93,00;ŠK;;3. razred srednje škole
TROGODIŠNJE STROJARSKE STRUKOVNE ŠKOLE - JMO ;;;;;;;
2924;TEHNOLOGIJA GRIJANJA I KLIMATIZACIJE : radna bilježnica za 3. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;radna bilježnica;74,47;NEODIDACTA;;3. razred srednje škole
2925;TEHNOLOGIJA GRIJANJA I KLIMATIZACIJE : udžbenik za 3. razred trogodišnjih strukovnih škola i JMO-a u području strojarstva;Stipe Crnoja;udžbenik s DVD-om;139,65;NEODIDACTA;;3. razred srednje škole
Konobar - JMO - 3. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
1503;YOU'RE WELCOME 2 : udžbenik engleskog jezika za ugostiteljsku struku;Mirjana Jurčić, Dunja Palčok;udžbenik;93,00;ŠK;;3. razred srednje škole
TALIJANSKI JEZIK ;;;;;;;
1553;BENVENUTI 2 : udžbenik talijanskog jezika s CD-om za 2. razred trogodišnjeg programa ugostiteljsko-turističkih škola : II. godina učenja;Željka Štefan;udžbenik s CD-om;104,00;ŠK;;3. razred srednje škole
GEOGRAFIJA ;;;;;;;
4904;TURISTIČKA GEOGRAFIJA HRVATSKE : udžbenik iz geografije za srednje turističke škole;Emil Čokonaj, Ružica Vuk;udžbenik;103,00;MERIDIJANI;Novo;3. razred srednje škole
VJERONAUK ;;;;;;;
4856;ŽIVOTOM DAROVANI : udžbenik katoličkoga vjeronauka za 3. razred srednjih škola;Dejan Čaplar, Dario Kustura, Ivica Živković;udžbenik;46,00;KS;Novo;3. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1383;ČITANKA 3 : udžbenik za 3. razred trogodišnjih strukovnih škola;Snježana Zbukvić-Ožbolt, Snježana Zrinjan;udžbenik;103,00;ŠK;;3. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1582;GOSPODARSKA MATEMATIKA 3 : udžbenik i zbirka zadataka za 3. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;90,00;HOREBA;;3. razred srednje škole
